low_thresh,high_thresh,policy_acc,acc_loss,tok_saving_pct,feasible
0.3,0.55,0.49650205761316873,0.012139917695473235,42.15016397988714,True
0.3,0.6,0.4977366255144033,0.010905349794238683,40.911489938804316,True
0.3,0.65,0.4977366255144033,0.010905349794238683,40.911489938804316,True
0.3,0.7,0.4977366255144033,0.010905349794238683,40.911489938804316,True
0.3,0.75,0.4977366255144033,0.010905349794238683,40.911489938804316,True
0.3,0.8,0.4977366255144033,0.010905349794238683,40.911489938804316,True
0.3,0.85,0.49753086419753084,0.011111111111111127,42.10739020033172,True
0.3,0.9,0.4977366255144033,0.010905349794238683,42.18421586328116,True
0.3,0.95,0.4977366255144033,0.010905349794238683,42.18421586328116,True
0.3,1.0,0.4977366255144033,0.010905349794238683,42.18421586328116,True
0.35,0.4,0.4868312757201646,0.021810699588477367,60.4670698984058,False
0.35,0.45,0.49794238683127573,0.01069958847736624,54.4285221776868,True
0.35,0.5,0.5008230452674897,0.007818930041152305,51.69630286943321,True
0.35,0.55,0.5004115226337449,0.008230452674897082,50.053496650544695,True
0.35,0.6,0.5016460905349794,0.006995884773662531,48.814822609461864,True
0.35,0.65,0.5016460905349794,0.006995884773662531,48.814822609461864,True
0.35,0.7,0.5016460905349794,0.006995884773662531,48.814822609461864,True
0.35,0.75,0.5016460905349794,0.006995884773662531,48.814822609461864,True
0.35,0.8,0.5016460905349794,0.006995884773662531,48.814822609461864,True
0.35,0.85,0.501440329218107,0.007201646090534974,50.01072287098927,True
0.35,0.9,0.5016460905349794,0.006995884773662531,50.08754853393871,True
0.35,0.95,0.5016460905349794,0.006995884773662531,50.08754853393871,True
0.35,1.0,0.5016460905349794,0.006995884773662531,50.08754853393871,True
0.4,0.45,0.49547325102880657,0.013168724279835398,62.75089428861755,True
0.4,0.5,0.49835390946502056,0.010288065843621408,60.01867498036396,True
0.4,0.55,0.49794238683127573,0.01069958847736624,58.375868761475445,True
0.4,0.6,0.4991769547325103,0.009465020576131689,57.1371947203926,True
0.4,0.65,0.4991769547325103,0.009465020576131689,57.1371947203926,True
0.4,0.7,0.4991769547325103,0.009465020576131689,57.1371947203926,True
0.4,0.75,0.4991769547325103,0.009465020576131689,57.1371947203926,True
0.4,0.8,0.4991769547325103,0.009465020576131689,57.1371947203926,True
0.4,0.85,0.49897119341563784,0.009670781893004132,58.33309498192002,True
0.4,0.9,0.4991769547325103,0.009465020576131689,58.40992064486946,True
0.4,0.95,0.4991769547325103,0.009465020576131689,58.40992064486946,True
0.4,1.0,0.4991769547325103,0.009465020576131689,58.40992064486946,True
0.45,0.5,0.4962962962962963,0.012345679012345678,71.13310731734131,True
0.45,0.55,0.49588477366255146,0.01275720164609051,69.49030109845278,True
0.45,0.6,0.497119341563786,0.011522633744855959,68.25162705736994,True
0.45,0.65,0.497119341563786,0.011522633744855959,68.25162705736994,True
0.45,0.7,0.497119341563786,0.011522633744855959,68.25162705736994,True
0.45,0.75,0.497119341563786,0.011522633744855959,68.25162705736994,True
